product_id,product_name,category,subcategory,unit_price,weight_kg,is_active
PROD_2121,Mesh Impactful Paradigms,Esportes,Fitness,62.56,7.21,True
PROD_2122,Engage Integrated Deliverables,Automotivo,Óleos,161.4,12.93,False
PROD_2123,Engineer Scalable Solutions,Livros,Ficção,108.01,3.75,True
PROD_2124,Envisioneer Visionary Interfaces,Casa e Decoração,Iluminação,207.15,13.76,True
PROD_2125,Matrix Seamless Technologies,Moda,Calçados,53.43,4.09,True
PROD_2126,Target Frictionless E-Commerce,Moda,Roupas Masculinas,414.68,15.75,False
PROD_2127,Envisioneer Scalable Deliverables,Casa e Decoração,Iluminação,89.56,22.07,True
PROD_2128,Productize B2B Bandwidth,Moda,Calçados,223.47,16.64,True
PROD_2129,E-Enable Customized Infrastructures,Esportes,Natação,57.0,7.43,True
PROD_2130,Drive One-To-One Roi,Moda,Calçados,96.55,10.68,True
PROD_2131,Revolutionize Global Interfaces,Informática,Software,13.26,19.19,True
PROD_2132,Deploy World-Class Systems,Automotivo,Óleos,32.98,17.73,True
PROD_2133,Utilize Virtual Bandwidth,Moda,Infantil,70.18,4.19,True
PROD_2134,Benchmark 24/365 Bandwidth,Automotivo,Acessórios,101.5,25.36,True
PROD_2135,Evolve Dot-Com Vortals,Saúde e Beleza,Cuidados Pessoais,2247.2,14.31,False
PROD_2136,Scale Granular Initiatives,Eletrônicos,TVs,56.92,4.95,True
PROD_2137,Evolve One-To-One Systems,Esportes,Futebol,17.25,3.77,False
PROD_2138,Whiteboard Bricks-And-Clicks Infrastructures,Eletrônicos,Smartphones,694.35,28.97,True
PROD_2139,Mesh Integrated Mindshare,Saúde e Beleza,Maquiagem,328.52,8.52,True
PROD_2140,Re-Intermediate Granular Architectures,Esportes,Futebol,22.47,27.27,True
PROD_2141,Engage Enterprise Paradigms,Casa e Decoração,Tapetes,157.33,12.38,True
PROD_2142,Revolutionize Frictionless Supply-Chains,Casa e Decoração,Tapetes,245.24,11.64,False
PROD_2143,Maximize B2C Communities,Automotivo,Ferramentas,109.57,21.06,False
PROD_2144,Cultivate B2B Roi,Saúde e Beleza,Perfumes,133.08,0.4,True
PROD_2145,Revolutionize Scalable E-Markets,Automotivo,Acessórios,42.15,10.21,False
PROD_2146,Monetize Extensible Systems,Livros,Ficção,164.77,9.15,True
PROD_2147,Envisioneer Viral Initiatives,Moda,Infantil,49.92,26.06,False
PROD_2148,Productize End-To-End Solutions,Brinquedos,Jogos,10.0,15.92,True
PROD_2149,Implement Dot-Com Synergies,Livros,Ficção,113.92,11.0,False
PROD_2150,Target Rich Models,Moda,Acessórios,12.05,8.06,False
PROD_2151,Incubate Clicks-And-Mortar Metrics,Esportes,Natação,303.75,17.76,True
PROD_2152,Matrix Rich Action-Items,Automotivo,Acessórios,23.17,4.64,True
PROD_2153,Architect Collaborative Bandwidth,Esportes,Ciclismo,10.0,7.46,True
PROD_2154,Deploy Visionary Infrastructures,Esportes,Natação,10.77,8.88,True
PROD_2155,Expedite Clicks-And-Mortar Action-Items,Moda,Acessórios,85.65,18.28,True
PROD_2156,Matrix Efficient E-Business,Saúde e Beleza,Cabelos,112.6,11.26,True
PROD_2157,Whiteboard Best-Of-Breed Markets,Moda,Roupas Masculinas,16.52,15.22,True
PROD_2158,Reinvent B2B Markets,Alimentos,Doces,24.86,19.55,True
PROD_2159,Visualize Cross-Media Paradigms,Casa e Decoração,Tapetes,89.15,28.69,True
PROD_2160,Orchestrate Robust Web Services,Casa e Decoração,Quadros,289.07,22.97,True
PROD_2161,Maximize Seamless Supply-Chains,Livros,Ficção,21.07,12.22,True
PROD_2162,Redefine E-Business Markets,Casa e Decoração,Móveis,141.88,22.47,True
PROD_2163,Transform Next-Generation Roi,Moda,Roupas Femininas,11.17,28.5,True
PROD_2164,Leverage Front-End E-Business,Informática,Componentes,131.51,15.03,True
PROD_2165,Repurpose Virtual Bandwidth,Automotivo,Peças,222.95,12.37,True
PROD_2166,Extend Bricks-And-Clicks Paradigms,Moda,Infantil,168.86,2.43,True
PROD_2167,Evolve Seamless Vortals,Moda,Calçados,296.86,26.78,True
PROD_2168,Disintermediate Enterprise Partnerships,Brinquedos,Bonecas,274.04,7.47,False
PROD_2169,Engineer Cutting-Edge Schemas,Automotivo,Som,825.77,2.01,True
PROD_2170,Optimize Distributed Info-Mediaries,Alimentos,Doces,102.55,16.16,False
PROD_2171,Enable 24/7 Niches,Casa e Decoração,Utilidades,828.71,25.39,True
PROD_2172,Facilitate Transparent Deliverables,Automotivo,Som,28.99,12.26,False
PROD_2173,Architect Best-Of-Breed E-Business,Casa e Decoração,Quadros,70.36,23.51,True
PROD_2174,Streamline Sticky Networks,Livros,Autoajuda,78.41,25.11,True
PROD_2175,Drive E-Business Info-Mediaries,Automotivo,Ferramentas,25.76,13.69,False
PROD_2176,Drive Front-End E-Commerce,Casa e Decoração,Quadros,10.0,17.77,True
PROD_2177,Expedite Turn-Key Portals,Alimentos,Doces,255.48,16.06,False
PROD_2178,Mesh Synergistic Channels,Eletrônicos,Acessórios,29.49,28.18,True
PROD_2179,Re-Intermediate Rich Deliverables,Esportes,Futebol,55.65,21.79,True
PROD_2180,Drive Rich Models,Esportes,Futebol,602.75,27.77,True
PROD_2181,Exploit Viral E-Business,Alimentos,Bebidas,178.84,6.68,False
PROD_2182,Enhance Distributed Solutions,Brinquedos,Jogos,726.51,9.38,True
PROD_2183,Implement 24/7 Web-Readiness,Eletrônicos,TVs,104.03,2.22,True
PROD_2184,Target 24/7 E-Tailers,Livros,Acadêmicos,175.32,15.05,True
PROD_2185,Exploit Next-Generation E-Markets,Alimentos,Doces,67.44,26.23,False
PROD_2186,Integrate Open-Source Convergence,Esportes,Natação,32.51,9.87,True
PROD_2187,Engage Killer Synergies,Esportes,Ciclismo,174.54,3.94,False
PROD_2188,Whiteboard 24/365 Technologies,Esportes,Futebol,53.35,2.15,True
PROD_2189,Morph Innovative Content,Saúde e Beleza,Cabelos,195.08,13.48,True
PROD_2190,Monetize World-Class Synergies,Alimentos,Bebidas,45.4,5.0,True
PROD_2191,Embrace Open-Source Supply-Chains,Moda,Acessórios,72.93,10.45,True
PROD_2192,Strategize Proactive Roi,Livros,Infantil,80.29,24.62,True
PROD_2193,Aggregate Open-Source Supply-Chains,Esportes,Fitness,327.79,11.58,True
PROD_2194,Re-Contextualize Compelling Info-Mediaries,Casa e Decoração,Móveis,54.1,18.34,True
PROD_2195,Exploit Robust Experiences,Alimentos,Saudáveis,374.05,15.11,True
PROD_2196,Enable Compelling Eyeballs,Saúde e Beleza,Maquiagem,30.39,21.58,True
PROD_2197,Whiteboard Ubiquitous Users,Alimentos,Doces,124.44,4.77,True
PROD_2198,Productize Open-Source Bandwidth,Livros,Infantil,39.44,27.62,True
PROD_2199,Generate Transparent Markets,Saúde e Beleza,Perfumes,343.4,19.34,True
PROD_2200,E-Enable Seamless Networks,Livros,Infantil,33.7,8.2,True
PROD_2201,Drive Turn-Key Schemas,Alimentos,Orgânicos,38.09,3.79,True
PROD_2202,Incubate Vertical E-Tailers,Moda,Roupas Femininas,19.93,4.58,False
PROD_2203,Maximize Open-Source Convergence,Livros,Infantil,101.87,23.5,True
PROD_2204,Optimize B2C Niches,Saúde e Beleza,Vitaminas,182.96,17.68,False
PROD_2205,E-Enable Proactive Supply-Chains,Saúde e Beleza,Maquiagem,160.73,11.48,True
PROD_2206,Synergize Frictionless Networks,Livros,Infantil,75.71,10.05,False
PROD_2207,Expedite Integrated Roi,Informática,Notebooks,40.75,25.69,True
PROD_2208,Expedite One-To-One Content,Alimentos,Importados,64.43,26.26,True
PROD_2209,Unleash Turn-Key Paradigms,Informática,Componentes,67.45,17.48,True
PROD_2210,Empower Transparent Infrastructures,Brinquedos,Eletrônicos,121.89,15.78,True
PROD_2211,Synthesize Web-Enabled Relationships,Alimentos,Orgânicos,112.24,24.51,True
PROD_2212,Grow Seamless E-Tailers,Livros,Autoajuda,726.08,22.51,True
PROD_2213,Mesh Seamless Roi,Eletrônicos,Câmeras,94.4,12.07,True
PROD_2214,Embrace Out-Of-The-Box Paradigms,Livros,Acadêmicos,138.79,2.57,False
PROD_2215,Revolutionize 24/365 Infrastructures,Informática,Redes,98.08,23.08,False
PROD_2216,Grow Proactive Info-Mediaries,Moda,Calçados,60.82,5.14,True
PROD_2217,Productize B2C Solutions,Livros,Acadêmicos,137.67,0.59,True
PROD_2218,Facilitate Compelling Deliverables,Livros,Ficção,54.34,25.31,False
PROD_2219,Monetize World-Class Eyeballs,Moda,Roupas Femininas,83.94,17.39,False
PROD_2220,Revolutionize Mission-Critical Deliverables,Livros,Técnicos,361.81,26.76,True
PROD_2221,Innovate End-To-End E-Tailers,Esportes,Futebol,50.28,14.59,True
PROD_2222,Drive Robust Bandwidth,Eletrônicos,Áudio,143.28,27.8,True
PROD_2223,Synergize One-To-One Synergies,Casa e Decoração,Móveis,10.0,10.68,False
PROD_2224,Monetize Revolutionary Methodologies,Eletrônicos,Acessórios,72.07,21.76,True
PROD_2225,Iterate E-Business Supply-Chains,Livros,Acadêmicos,49.87,9.1,True
PROD_2226,Target Revolutionary Platforms,Esportes,Futebol,103.99,0.13,True
PROD_2227,Mesh Extensible Web-Readiness,Alimentos,Bebidas,67.8,11.45,False
PROD_2228,Maximize Extensible Functionalities,Livros,Ficção,106.68,22.16,True
PROD_2229,Productize Best-Of-Breed Vortals,Informática,Notebooks,57.15,4.59,True
PROD_2230,Aggregate Dynamic Technologies,Esportes,Natação,143.11,15.19,True
PROD_2231,Empower Turn-Key Systems,Moda,Acessórios,11.5,6.45,False
PROD_2232,Repurpose 24/7 Niches,Esportes,Futebol,102.89,2.33,True
PROD_2233,Orchestrate Granular Niches,Moda,Roupas Masculinas,29.24,18.56,True
PROD_2234,Embrace Value-Added E-Business,Brinquedos,Educativos,365.56,28.56,True
PROD_2235,Engage Sticky E-Tailers,Casa e Decoração,Utilidades,28.68,9.39,True
PROD_2236,Incubate Cross-Media Schemas,Automotivo,Som,297.16,17.46,True
PROD_2237,Harness Real-Time Eyeballs,Esportes,Futebol,88.78,28.61,True
PROD_2238,Unleash Front-End Networks,Saúde e Beleza,Perfumes,10.03,19.55,True
PROD_2239,Incentivize Frictionless Partnerships,Informática,Periféricos,31.45,20.23,False
PROD_2240,Monetize Cross-Platform Users,Livros,Acadêmicos,248.98,5.45,True
PROD_2241,Grow Scalable Channels,Informática,Software,232.57,14.83,True
PROD_2242,Utilize Collaborative Methodologies,Eletrônicos,Câmeras,18.93,11.08,True
PROD_2243,Streamline Sticky Architectures,Automotivo,Acessórios,587.24,14.18,True
PROD_2244,Streamline E-Business E-Commerce,Eletrônicos,TVs,87.4,24.04,True
PROD_2245,Strategize Virtual Metrics,Brinquedos,Educativos,260.29,13.87,True
PROD_2246,Productize Customized E-Business,Automotivo,Peças,21.03,1.98,True
PROD_2247,Seize Extensible Supply-Chains,Automotivo,Ferramentas,52.08,27.18,True
PROD_2248,Transition 24/365 Web Services,Eletrônicos,Áudio,148.28,16.39,True
PROD_2249,Exploit Strategic Bandwidth,Moda,Calçados,61.82,27.74,True
PROD_2250,Maximize End-To-End Infrastructures,Eletrônicos,Áudio,10.0,17.21,True
PROD_2251,Transition Plug-And-Play Platforms,Informática,Periféricos,71.6,2.18,True
PROD_2252,Target Extensible Methodologies,Moda,Roupas Femininas,10.0,16.63,True
PROD_2253,Visualize Plug-And-Play Info-Mediaries,Informática,Software,24.91,17.31,True
PROD_2254,Enhance Magnetic Eyeballs,Brinquedos,Jogos,16.72,6.51,True
PROD_2255,Cultivate Back-End Relationships,Livros,Técnicos,350.4,14.18,True
PROD_2256,Strategize Viral Web Services,Alimentos,Orgânicos,510.62,13.84,True
PROD_2257,Facilitate World-Class Bandwidth,Moda,Acessórios,135.62,18.72,False
PROD_2258,Synthesize Proactive Partnerships,Brinquedos,Jogos,68.3,7.86,True
PROD_2259,Syndicate One-To-One Convergence,Saúde e Beleza,Perfumes,93.13,17.49,True
PROD_2260,Syndicate Plug-And-Play Communities,Brinquedos,Educativos,350.1,7.3,False
PROD_2261,Envisioneer Cross-Media Metrics,Eletrônicos,Acessórios,10.0,13.45,True
PROD_2262,Maximize End-To-End Mindshare,Eletrônicos,Câmeras,24.78,3.77,True
PROD_2263,Transform Wireless Platforms,Alimentos,Bebidas,300.32,1.22,False
PROD_2264,Harness Intuitive Content,Brinquedos,Veículos,385.57,9.69,True
PROD_2265,Incubate Plug-And-Play Interfaces,Casa e Decoração,Quadros,182.67,8.31,True
PROD_2266,Benchmark Transparent Action-Items,Livros,Acadêmicos,25.69,12.27,True
PROD_2267,Re-Intermediate Interactive Schemas,Eletrônicos,Câmeras,295.14,28.86,True
PROD_2268,Leverage Compelling Architectures,Alimentos,Orgânicos,461.15,15.71,True
PROD_2269,Optimize Cross-Platform E-Tailers,Livros,Autoajuda,213.13,16.64,True
PROD_2270,Transition User-Centric E-Commerce,Brinquedos,Eletrônicos,10.0,28.25,True
PROD_2271,Maximize Cross-Platform Users,Brinquedos,Eletrônicos,104.53,27.64,True
PROD_2272,Scale Web-Enabled Roi,Automotivo,Som,181.69,26.53,True
PROD_2273,Repurpose Intuitive Networks,Alimentos,Bebidas,48.49,3.03,False
PROD_2274,E-Enable Holistic Initiatives,Eletrônicos,TVs,112.62,19.07,True
PROD_2275,Benchmark Plug-And-Play Vortals,Casa e Decoração,Móveis,48.61,24.26,True
PROD_2276,Engage Mission-Critical Systems,Brinquedos,Bonecas,32.01,25.08,True
PROD_2277,Reinvent Extensible Interfaces,Casa e Decoração,Iluminação,551.54,17.38,True
PROD_2278,Optimize Sticky Methodologies,Brinquedos,Veículos,116.52,0.62,True
PROD_2279,Transition Enterprise Vortals,Eletrônicos,Acessórios,23.87,29.21,True
PROD_2280,Synthesize Leading-Edge Infrastructures,Livros,Infantil,17.25,14.22,True
PROD_2281,Architect Global Applications,Esportes,Futebol,32.03,11.87,False
PROD_2282,Productize Clicks-And-Mortar Eyeballs,Livros,Ficção,32.24,11.91,True
PROD_2283,Repurpose B2C Systems,Brinquedos,Eletrônicos,107.32,12.78,True
PROD_2284,Incubate Distributed Architectures,Informática,Notebooks,161.2,7.34,True
PROD_2285,Re-Intermediate Customized Solutions,Esportes,Futebol,161.0,9.89,True
PROD_2286,Architect Turn-Key Content,Esportes,Futebol,36.59,29.56,False
PROD_2287,Maximize Seamless E-Commerce,Casa e Decoração,Tapetes,271.72,11.11,True
PROD_2288,Unleash Cross-Media Infrastructures,Alimentos,Doces,392.84,15.85,False
PROD_2289,Benchmark Value-Added E-Business,Casa e Decoração,Móveis,65.89,25.46,True
PROD_2290,Deliver Wireless Channels,Casa e Decoração,Tapetes,26.09,15.87,True
PROD_2291,Iterate Distributed Markets,Informática,Software,101.53,9.8,True
PROD_2292,Disintermediate Scalable Synergies,Livros,Autoajuda,1202.42,15.76,True
PROD_2293,Unleash Synergistic Initiatives,Livros,Infantil,25.28,3.51,True
PROD_2294,Cultivate Front-End Web-Readiness,Saúde e Beleza,Perfumes,47.88,3.99,True
PROD_2295,Incentivize User-Centric Applications,Brinquedos,Jogos,96.44,20.85,True
PROD_2296,Strategize Turn-Key Architectures,Informática,Software,172.43,27.53,False
PROD_2297,Strategize Enterprise E-Commerce,Saúde e Beleza,Perfumes,10.0,21.8,False
PROD_2298,Incubate Killer Web Services,Eletrônicos,Câmeras,431.41,2.33,True
PROD_2299,Reinvent Collaborative Channels,Brinquedos,Veículos,424.43,12.15,False
PROD_2300,Aggregate Integrated Relationships,Brinquedos,Jogos,54.07,0.18,True
PROD_2301,E-Enable Next-Generation Eyeballs,Automotivo,Acessórios,2316.8,15.39,True
PROD_2302,Envisioneer End-To-End Channels,Automotivo,Som,392.78,5.88,True
PROD_2303,Implement Intuitive Experiences,Moda,Infantil,368.46,26.06,True
PROD_2304,Utilize B2B Models,Moda,Roupas Femininas,374.3,3.22,False
PROD_2305,Repurpose User-Centric Channels,Casa e Decoração,Iluminação,361.57,0.14,True
PROD_2306,Evolve Global Experiences,Eletrônicos,Câmeras,87.68,13.59,True
PROD_2307,Exploit Next-Generation Bandwidth,Esportes,Futebol,77.85,4.75,True
PROD_2308,Productize Cutting-Edge E-Business,Esportes,Corrida,29.01,22.17,True
PROD_2309,Reinvent Ubiquitous Mindshare,Automotivo,Peças,45.02,27.61,True
PROD_2310,Brand Customized Architectures,Automotivo,Acessórios,61.99,1.35,True
PROD_2311,Seize Magnetic Roi,Automotivo,Som,97.37,11.93,True
PROD_2312,Brand Clicks-And-Mortar Networks,Informática,Componentes,612.75,29.9,True
PROD_2313,Synthesize Web-Enabled Mindshare,Alimentos,Saudáveis,10.0,22.01,True
PROD_2314,Empower Transparent Users,Moda,Calçados,452.11,28.6,True
PROD_2315,Maximize Bricks-And-Clicks Paradigms,Informática,Periféricos,26.73,5.01,True
PROD_2316,Integrate Compelling Relationships,Livros,Ficção,79.41,6.72,False
PROD_2317,Embrace Compelling Infrastructures,Esportes,Ciclismo,37.74,4.73,True
PROD_2318,Orchestrate Efficient Bandwidth,Brinquedos,Bonecas,833.08,9.14,True
PROD_2319,Mesh Strategic Deliverables,Moda,Acessórios,49.4,21.76,True
PROD_2320,Matrix E-Business Action-Items,Saúde e Beleza,Maquiagem,168.3,5.03,True
PROD_2321,Syndicate Intuitive Methodologies,Livros,Ficção,179.1,15.77,True
PROD_2322,Whiteboard Extensible E-Business,Moda,Roupas Femininas,22.38,8.15,False
PROD_2323,Streamline Cross-Platform Users,Informática,Redes,80.15,24.89,True
PROD_2324,Revolutionize Value-Added Info-Mediaries,Eletrônicos,Smartphones,381.91,0.3,False
PROD_2325,Target Collaborative Networks,Brinquedos,Veículos,31.57,6.77,False
PROD_2326,Drive Open-Source E-Markets,Moda,Roupas Femininas,243.41,18.2,False
PROD_2327,Seize Distributed Technologies,Alimentos,Importados,60.5,2.99,True
PROD_2328,Leverage Robust Metrics,Automotivo,Acessórios,363.72,14.04,False
PROD_2329,Extend Seamless Networks,Automotivo,Acessórios,732.89,13.14,True
PROD_2330,Morph Leading-Edge Functionalities,Brinquedos,Jogos,10.0,25.59,True
PROD_2331,Syndicate Frictionless Networks,Informática,Software,18.07,18.8,True
PROD_2332,Streamline Distributed E-Business,Automotivo,Ferramentas,53.19,19.23,True
PROD_2333,Utilize Front-End Models,Moda,Acessórios,522.44,28.56,True
PROD_2334,Evolve End-To-End Mindshare,Saúde e Beleza,Vitaminas,170.54,29.47,True
PROD_2335,Optimize Efficient Portals,Esportes,Ciclismo,20.21,19.64,False
PROD_2336,Enable Efficient Niches,Esportes,Corrida,203.3,15.71,True
PROD_2337,Iterate Dot-Com Synergies,Livros,Técnicos,30.07,18.28,True
PROD_2338,Extend One-To-One Metrics,Casa e Decoração,Tapetes,255.86,11.54,True
PROD_2339,Reinvent B2C Web Services,Eletrônicos,Acessórios,171.87,29.62,False
PROD_2340,Grow Out-Of-The-Box Roi,Brinquedos,Veículos,29.91,21.18,True
PROD_2341,Morph Web-Enabled Models,Livros,Técnicos,83.17,8.8,True
PROD_2342,Reinvent Robust Supply-Chains,Casa e Decoração,Móveis,391.36,1.83,True
PROD_2343,Evolve B2B Metrics,Informática,Notebooks,10.0,1.44,True
PROD_2344,Re-Contextualize B2C Models,Alimentos,Importados,129.2,6.23,True
PROD_2345,Engineer Transparent Architectures,Alimentos,Doces,23.85,7.06,True
PROD_2346,Incentivize Visionary Functionalities,Eletrônicos,Smartphones,88.29,12.51,True
PROD_2347,Leverage Best-Of-Breed Networks,Automotivo,Óleos,155.92,6.52,True
PROD_2348,Drive Cross-Media Markets,Moda,Infantil,1008.08,18.96,False
PROD_2349,Visualize Back-End Initiatives,Livros,Infantil,87.22,6.42,True
PROD_2350,Streamline Frictionless Bandwidth,Livros,Infantil,522.5,5.72,True
PROD_2351,Strategize Collaborative Content,Brinquedos,Bonecas,32.83,14.19,True
PROD_2352,Syndicate Bleeding-Edge Architectures,Brinquedos,Jogos,49.7,26.67,True
PROD_2353,Innovate Integrated Info-Mediaries,Alimentos,Importados,182.08,14.1,False
PROD_2354,Morph B2B Deliverables,Alimentos,Importados,114.68,12.47,True
PROD_2355,Cultivate User-Centric Synergies,Saúde e Beleza,Maquiagem,60.7,17.39,True
PROD_2356,Envisioneer Customized Architectures,Saúde e Beleza,Maquiagem,58.76,7.79,True
PROD_2357,Innovate Turn-Key Deliverables,Automotivo,Som,445.84,10.67,True
PROD_2358,Innovate Revolutionary Platforms,Saúde e Beleza,Vitaminas,63.68,6.49,True
PROD_2359,Redefine Synergistic E-Commerce,Moda,Roupas Masculinas,26.44,17.2,False
PROD_2360,Re-Intermediate Real-Time Supply-Chains,Moda,Roupas Masculinas,32.27,20.95,False
PROD_2361,Empower Real-Time Platforms,Livros,Infantil,201.12,20.24,True
PROD_2362,Morph Impactful Bandwidth,Esportes,Ciclismo,1349.96,7.72,True
PROD_2363,Revolutionize Web-Enabled Methodologies,Moda,Calçados,48.0,23.41,True
PROD_2364,Benchmark Dynamic Deliverables,Casa e Decoração,Móveis,1186.01,7.75,True
PROD_2365,Facilitate Viral Vortals,Alimentos,Orgânicos,88.85,4.59,True
PROD_2366,Engage Value-Added Methodologies,Brinquedos,Veículos,64.34,10.56,True
PROD_2367,Implement Innovative Synergies,Saúde e Beleza,Cabelos,30.19,17.97,True
PROD_2368,Deploy Mission-Critical Deliverables,Livros,Técnicos,70.98,4.35,True
PROD_2369,Transform Customized Convergence,Eletrônicos,Câmeras,36.33,19.48,True
PROD_2370,Enhance Front-End Portals,Brinquedos,Eletrônicos,32.99,25.91,True
PROD_2371,Aggregate Robust Web-Readiness,Casa e Decoração,Utilidades,12.4,8.86,True
PROD_2372,Re-Intermediate E-Business Markets,Saúde e Beleza,Perfumes,749.45,13.56,True
PROD_2373,Expedite Killer Metrics,Casa e Decoração,Iluminação,322.87,6.93,True
PROD_2374,Whiteboard 24/7 Initiatives,Alimentos,Saudáveis,124.7,10.9,True
PROD_2375,Evolve End-To-End Architectures,Alimentos,Saudáveis,75.73,0.76,True
PROD_2376,Repurpose Viral Initiatives,Automotivo,Ferramentas,89.42,28.62,True
PROD_2377,Scale Viral Portals,Livros,Ficção,35.44,12.54,True
PROD_2378,Envisioneer Plug-And-Play Web Services,Brinquedos,Bonecas,23.09,23.69,False
PROD_2379,Re-Contextualize Intuitive Functionalities,Informática,Notebooks,212.92,4.37,True
PROD_2380,Target Efficient E-Commerce,Informática,Componentes,65.72,24.39,True
PROD_2381,Scale World-Class Portals,Brinquedos,Jogos,133.07,25.82,True
PROD_2382,Leverage Intuitive Niches,Eletrônicos,TVs,12.24,21.49,True
PROD_2383,Revolutionize Leading-Edge Architectures,Livros,Acadêmicos,61.65,27.11,True
PROD_2384,Synergize Open-Source Markets,Casa e Decoração,Iluminação,22.56,5.1,False
PROD_2385,Morph Back-End Roi,Eletrônicos,Acessórios,160.91,14.35,True
PROD_2386,Grow Innovative Models,Esportes,Fitness,297.18,18.64,False
PROD_2387,Re-Contextualize 24/365 E-Business,Brinquedos,Jogos,518.86,17.93,True
PROD_2388,Strategize Virtual Experiences,Casa e Decoração,Móveis,42.32,25.85,True
PROD_2389,Synthesize Sticky Eyeballs,Informática,Notebooks,23.26,6.55,True
PROD_2390,Incubate User-Centric E-Tailers,Moda,Roupas Femininas,54.47,5.35,True
PROD_2391,Re-Intermediate Sticky Systems,Automotivo,Peças,38.89,7.68,True
PROD_2392,Unleash Back-End Platforms,Informática,Periféricos,151.03,26.76,True
PROD_2393,Integrate Intuitive Partnerships,Livros,Técnicos,16.72,28.24,True
PROD_2394,Maximize Dot-Com Systems,Alimentos,Orgânicos,10.97,17.13,True
PROD_2395,Utilize Rich Eyeballs,Moda,Calçados,59.4,15.09,True
PROD_2396,Visualize Clicks-And-Mortar Paradigms,Automotivo,Peças,215.25,18.2,True
PROD_2397,Repurpose Integrated Niches,Automotivo,Ferramentas,26.23,18.53,False
PROD_2398,Orchestrate Open-Source Interfaces,Esportes,Futebol,249.37,5.19,True
PROD_2399,Maximize Clicks-And-Mortar Mindshare,Esportes,Fitness,139.55,20.62,True
PROD_2400,Unleash Holistic Info-Mediaries,Saúde e Beleza,Cabelos,576.03,13.63,True
PROD_2401,Brand Wireless Partnerships,Informática,Periféricos,34.37,15.57,True
PROD_2402,Incubate Magnetic Synergies,Informática,Periféricos,13.1,1.01,True
PROD_2403,Synergize Compelling Initiatives,Informática,Redes,184.61,22.96,True
PROD_2404,Maximize Synergistic Supply-Chains,Saúde e Beleza,Cuidados Pessoais,125.95,25.08,True
PROD_2405,Innovate Seamless Interfaces,Eletrônicos,Áudio,114.78,18.62,True
PROD_2406,Streamline E-Business Relationships,Automotivo,Acessórios,25.6,22.49,True
PROD_2407,Incubate Cross-Platform Infrastructures,Moda,Roupas Masculinas,228.19,15.73,False
PROD_2408,E-Enable Ubiquitous Technologies,Livros,Acadêmicos,42.09,18.59,False
PROD_2409,Visualize 24/365 Roi,Automotivo,Som,114.72,11.9,False
PROD_2410,Engage Revolutionary Architectures,Esportes,Fitness,51.86,23.78,True
PROD_2411,Repurpose Dynamic Content,Casa e Decoração,Iluminação,137.72,14.1,True
PROD_2412,Scale Integrated Platforms,Alimentos,Saudáveis,21.45,20.44,True
PROD_2413,Whiteboard Synergistic Models,Saúde e Beleza,Cuidados Pessoais,163.96,18.68,True
PROD_2414,Evolve Visionary Solutions,Brinquedos,Educativos,198.17,21.1,True
PROD_2415,Enable Robust Solutions,Casa e Decoração,Quadros,103.46,23.58,True
PROD_2416,Utilize Web-Enabled Models,Livros,Técnicos,647.21,15.43,False
PROD_2417,Synergize Innovative Users,Informática,Notebooks,115.42,24.41,True
PROD_2418,Visualize Extensible Models,Esportes,Ciclismo,271.1,14.97,True
PROD_2419,Incubate Customized Web-Readiness,Esportes,Futebol,100.57,28.7,True
PROD_2420,Integrate Cross-Platform Markets,Esportes,Corrida,243.54,22.6,True
PROD_2421,Facilitate Revolutionary Interfaces,Informática,Periféricos,14.3,5.22,True
PROD_2422,Embrace Killer Experiences,Brinquedos,Jogos,93.65,24.9,True
PROD_2423,Repurpose Ubiquitous Methodologies,Saúde e Beleza,Cuidados Pessoais,23.28,16.59,True
PROD_2424,Cultivate B2C Applications,Casa e Decoração,Tapetes,106.54,29.54,True
PROD_2425,Enhance Intuitive Paradigms,Informática,Periféricos,142.74,21.59,True
PROD_2426,Extend B2B Models,Livros,Infantil,237.22,2.62,True
PROD_2427,Visualize Vertical Info-Mediaries,Saúde e Beleza,Perfumes,162.05,11.91,True
PROD_2428,Redefine Revolutionary Action-Items,Livros,Infantil,60.09,15.57,True
PROD_2429,Scale End-To-End Synergies,Saúde e Beleza,Cuidados Pessoais,36.44,25.19,True
PROD_2430,Reinvent Scalable Content,Brinquedos,Jogos,10.0,21.91,True
PROD_2431,Transition Mission-Critical Bandwidth,Alimentos,Bebidas,97.77,11.14,True
PROD_2432,Re-Intermediate Frictionless Applications,Livros,Autoajuda,352.64,19.64,True
PROD_2433,Optimize Sticky Initiatives,Informática,Redes,102.52,17.35,False
PROD_2434,Synthesize Magnetic Partnerships,Saúde e Beleza,Cabelos,81.31,3.87,True
PROD_2435,Exploit 24/365 E-Commerce,Esportes,Corrida,106.88,7.12,True
PROD_2436,Facilitate Wireless Vortals,Automotivo,Óleos,56.53,10.3,True
PROD_2437,Embrace Global Vortals,Esportes,Fitness,113.75,5.94,True
PROD_2438,E-Enable Killer Paradigms,Eletrônicos,Câmeras,55.37,4.59,True
PROD_2439,Benchmark Virtual Supply-Chains,Alimentos,Saudáveis,30.61,1.84,True
PROD_2440,Optimize 24/7 Niches,Alimentos,Bebidas,82.24,26.21,True
PROD_2441,Orchestrate Next-Generation Communities,Esportes,Corrida,80.12,8.74,True
